,dataset,auroc,accuracy,balanced_accuracy,f1_score,prec,rec,auprc,auroc_y_no_noise,accuracy_y_no_noise,balanced_accuracy_y_no_noise,f1_score_y_no_noise,prec_y_no_noise,rec_y_no_noise,auprc_y_no_noise,run,automl,exp_name,y_preds,y_proba,y_des
20,digen25_2433,0.9953469667278892,0.9676,0.9675404386133942,0.966945521322179,[0.4916     0.49164916 0.49169834 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.06834825e-04
 2.03417413e-04 0.00000000e+00]",0.9957144070822279,0.9953469667278892,0.9676,0.9675404386133942,0.966945521322179,[0.4916     0.49164916 0.49169834 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.06834825e-04
 2.03417413e-04 0.00000000e+00]",0.9957144070822279,0,h2o,h2o_1200s,"[[1]
 [0]
 [1]
 ...
 [0]
 [1]
 [1]]","[[0.99981988]
 [0.02753905]
 [0.82383633]
 ...
 [0.01910217]
 [0.96407941]
 [0.99994792]]","[[0.99981988]
 [0.02753905]
 [0.82383633]
 ...
 [0.01910217]
 [0.96407941]
 [0.99994792]]"
21,digen34_769,0.9973604294417178,0.974,0.9740126960507842,0.9738850944154279,[0.501      0.50105011 0.50110022 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.99201597e-04
 1.99600798e-04 0.00000000e+00]",0.9974731716175438,0.9973604294417178,0.974,0.9740126960507842,0.9738850944154279,[0.501      0.50105011 0.50110022 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.99201597e-04
 1.99600798e-04 0.00000000e+00]",0.9974731716175438,0,h2o,h2o_1200s,"[[0]
 [1]
 [0]
 ...
 [1]
 [1]
 [1]]","[[5.91940165e-05]
 [9.94955231e-01]
 [6.55187140e-03]
 ...
 [9.82097424e-01]
 [7.36612263e-01]
 [9.99994860e-01]]","[[5.91940165e-05]
 [9.94955231e-01]
 [6.55187140e-03]
 ...
 [9.82097424e-01]
 [7.36612263e-01]
 [9.99994860e-01]]"
22,digen31_2433,0.9887198006665605,0.9584,0.9587792847827123,0.95822454308094,[0.4889     0.48894889 0.4889978  ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.09081612e-04
 2.04540806e-04 0.00000000e+00]",0.9797221189744854,0.9959979856722558,0.9656,0.965665824403311,0.9657233957752093,[0.4967     0.49674967 0.49679936 ... 1.         1.         1.        ],"[1.0000000e+00 1.0000000e+00 1.0000000e+00 ... 4.0265754e-04 2.0132877e-04
 0.0000000e+00]",0.9959704175019459,0,h2o,h2o_1200s,"[[1]
 [1]
 [0]
 ...
 [1]
 [1]
 [0]]","[[0.93953015]
 [0.77708175]
 [0.0660555 ]
 ...
 [0.77581727]
 [0.80707402]
 [0.20547546]]","[[0.93953015]
 [0.77708175]
 [0.0660555 ]
 ...
 [0.77581727]
 [0.80707402]
 [0.20547546]]"
23,digen33_769,0.9918084003526576,0.947,0.9469341831614464,0.9486434108527132,[0.5011     0.50115012 0.50120024 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.99121932e-04
 1.99560966e-04 0.00000000e+00]",0.9919178419042507,0.9918084003526576,0.947,0.9469341831614464,0.9486434108527132,[0.5011     0.50115012 0.50120024 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.99121932e-04
 1.99560966e-04 0.00000000e+00]",0.9919178419042507,0,h2o,h2o_1200s,"[[0]
 [1]
 [0]
 ...
 [0]
 [0]
 [0]]","[[2.28480167e-02]
 [9.93066512e-01]
 [5.42588643e-04]
 ...
 [1.44286731e-03]
 [4.21743027e-03]
 [1.03042409e-03]]","[[2.28480167e-02]
 [9.93066512e-01]
 [5.42588643e-04]
 ...
 [1.44286731e-03]
 [4.21743027e-03]
 [1.03042409e-03]]"
24,digen38_4426,0.9887062010232136,0.9351,0.9352987309211462,0.9324732077827489,[0.5023     0.50235024 0.50240048 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.98168425e-04
 1.99084213e-04 0.00000000e+00]",0.9873594371401468,0.9887062010232136,0.9351,0.9352987309211462,0.9324732077827489,[0.5023     0.50235024 0.50240048 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.98168425e-04
 1.99084213e-04 0.00000000e+00]",0.9873594371401468,0,h2o,h2o_1200s,"[[1]
 [1]
 [0]
 ...
 [0]
 [1]
 [0]]","[[0.94699476]
 [0.99507828]
 [0.3668204 ]
 ...
 [0.019153  ]
 [0.98659066]
 [0.014091  ]]","[[0.94699476]
 [0.99507828]
 [0.3668204 ]
 ...
 [0.019153  ]
 [0.98659066]
 [0.014091  ]]"
25,digen28_769,0.9819629785257581,0.9328,0.9328262886644778,0.9344134296310755,[0.5137     0.51375138 0.51380276 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.89332295e-04
 1.94666148e-04 0.00000000e+00]",0.9829571857630302,0.9819629785257581,0.9328,0.9328262886644778,0.9344134296310755,[0.5137     0.51375138 0.51380276 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.89332295e-04
 1.94666148e-04 0.00000000e+00]",0.9829571857630302,0,h2o,h2o_1200s,"[[0]
 [0]
 [0]
 ...
 [0]
 [0]
 [0]]","[[8.10255074e-02]
 [1.55680086e-02]
 [1.63978160e-06]
 ...
 [3.90800506e-01]
 [4.39966823e-04]
 [9.37113773e-03]]","[[8.10255074e-02]
 [1.55680086e-02]
 [1.63978160e-06]
 ...
 [3.90800506e-01]
 [4.39966823e-04]
 [9.37113773e-03]]"
26,digen40_5390,0.9704131902863404,0.9057,0.9052637004733122,0.9099761336515513,[0.5203     0.52035204 0.52040408 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.84393619e-04
 1.92196810e-04 0.00000000e+00]",0.9702872870631545,0.9704131902863404,0.9057,0.9052637004733122,0.9099761336515513,[0.5203     0.52035204 0.52040408 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.84393619e-04
 1.92196810e-04 0.00000000e+00]",0.9702872870631545,0,h2o,h2o_1200s,"[[0]
 [0]
 [1]
 ...
 [0]
 [0]
 [1]]","[[0.37069775]
 [0.02625178]
 [0.89415837]
 ...
 [0.14777925]
 [0.18814843]
 [0.78959346]]","[[0.37069775]
 [0.02625178]
 [0.89415837]
 ...
 [0.14777925]
 [0.18814843]
 [0.78959346]]"
27,digen2_6949,0.9904783673984489,0.9462,0.9473882503898499,0.945689481122552,[0.5154     0.51545155 0.5155031  ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.88048118e-04
 1.94024059e-04 0.00000000e+00]",0.9882421015767656,0.9904783673984489,0.9462,0.9473882503898499,0.945689481122552,[0.5154     0.51545155 0.5155031  ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.88048118e-04
 1.94024059e-04 0.00000000e+00]",0.9882421015767656,0,h2o,h2o_1200s,"[[0]
 [1]
 [0]
 ...
 [1]
 [0]
 [1]]","[[0.2404926 ]
 [0.98547833]
 [0.00403374]
 ...
 [0.99563393]
 [0.01802974]
 [0.98875835]]","[[0.2404926 ]
 [0.98547833]
 [0.00403374]
 ...
 [0.99563393]
 [0.01802974]
 [0.98875835]]"
28,digen4_860,0.9947254009538622,0.9694,0.9693761841063187,0.9698403311649911,[0.5066     0.50665067 0.50670134 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.94788788e-04
 1.97394394e-04 0.00000000e+00]",0.9952832883018468,0.9947254009538622,0.9694,0.9693761841063187,0.9698403311649911,[0.5066     0.50665067 0.50670134 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.94788788e-04
 1.97394394e-04 0.00000000e+00]",0.9952832883018468,0,h2o,h2o_1200s,"[[1]
 [1]
 [1]
 ...
 [1]
 [0]
 [0]]","[[0.99955544]
 [0.99997005]
 [0.9851644 ]
 ...
 [0.99607774]
 [0.00481183]
 [0.00140012]]","[[0.99955544]
 [0.99997005]
 [0.9851644 ]
 ...
 [0.99607774]
 [0.00481183]
 [0.00140012]]"
29,digen14_769,0.9715902842971637,0.925,0.9250659192175226,0.9254473161033797,[0.4971     0.49714971 0.49719944 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 6.03500302e-04
 2.01166767e-04 0.00000000e+00]",0.9654897089116752,0.9715902842971637,0.925,0.9250659192175226,0.9254473161033797,[0.4971     0.49714971 0.49719944 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 6.03500302e-04
 2.01166767e-04 0.00000000e+00]",0.9654897089116752,0,h2o,h2o_1200s,"[[1]
 [0]
 [0]
 ...
 [1]
 [0]
 [0]]","[[0.86923309]
 [0.09356686]
 [0.08789058]
 ...
 [0.88206127]
 [0.13164003]
 [0.09507475]]","[[0.86923309]
 [0.09356686]
 [0.08789058]
 ...
 [0.88206127]
 [0.13164003]
 [0.09507475]]"
30,digen29_8322,0.791396013871891,0.7191,0.7191868324904667,0.7172622043281329,[0.4918     0.49184918 0.49189838 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.06669378e-04
 2.03334689e-04 0.00000000e+00]",0.7066453186094245,0.9672385680348062,0.8041,0.8484476989107935,0.8341657495979006,[0.6796     0.67966797 0.67973595 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 2.94290759e-04
 1.47145380e-04 0.00000000e+00]",0.9827118398907554,0,h2o,h2o_1200s,"[[1]
 [1]
 [1]
 ...
 [1]
 [0]
 [1]]","[[0.85152578]
 [0.53776025]
 [0.61457232]
 ...
 [0.78495189]
 [0.10678885]
 [0.63741189]]","[[0.85152578]
 [0.53776025]
 [0.61457232]
 ...
 [0.78495189]
 [0.10678885]
 [0.63741189]]"
31,digen21_6265,0.9924244734001154,0.9635,0.9639391428786623,0.9654323326072545,[0.5325     0.53255326 0.53260652 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9933670845490814,0.9924244734001154,0.9635,0.9639391428786623,0.9654323326072545,[0.5325     0.53255326 0.53260652 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9933670845490814,0,h2o,h2o_1200s,"[[0]
 [0]
 [0]
 ...
 [1]
 [0]
 [0]]","[[0.00423507]
 [0.00651634]
 [0.00429831]
 ...
 [0.98237982]
 [0.01228238]
 [0.00278217]]","[[0.00423507]
 [0.00651634]
 [0.00429831]
 ...
 [0.98237982]
 [0.01228238]
 [0.00278217]]"
32,digen15_5311,0.9480348892560132,0.9086,0.908578708833518,0.9077699293642786,[0.497      0.4970497  0.49709942 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.02414487e-04
 2.01207243e-04 0.00000000e+00]",0.9642336699242564,0.9967725123743075,0.9486,0.9529459231922575,0.9454120645709431,[0.4476     0.44764476 0.44768954 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.46827525e-04
 2.23413762e-04 0.00000000e+00]",0.9947954837569195,0,h2o,h2o_1200s,"[[1]
 [1]
 [1]
 ...
 [1]
 [1]
 [1]]","[[0.9462007 ]
 [0.85060479]
 [0.95507302]
 ...
 [0.95192579]
 [0.58986235]
 [0.95223654]]","[[0.9462007 ]
 [0.85060479]
 [0.95507302]
 ...
 [0.95192579]
 [0.58986235]
 [0.95223654]]"
33,digen19_7270,0.73434645615899,0.6632,0.6581608280062878,0.6993394036779147,[0.5326     0.53265327 0.53270654 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.75516335e-04
 1.87758167e-04 0.00000000e+00]",0.7592245036732764,0.73434645615899,0.6632,0.6581608280062878,0.6993394036779147,[0.5326     0.53265327 0.53270654 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.75516335e-04
 1.87758167e-04 0.00000000e+00]",0.7592245036732764,0,h2o,h2o_1200s,"[[1]
 [0]
 [0]
 ...
 [1]
 [1]
 [1]]","[[0.62582286]
 [0.59124824]
 [0.60856367]
 ...
 [0.62405579]
 [0.61715373]
 [0.6373317 ]]","[[0.62582286]
 [0.59124824]
 [0.60856367]
 ...
 [0.62405579]
 [0.61715373]
 [0.6373317 ]]"
34,digen5_6949,0.9628074585673965,0.9435,0.9451488357845204,0.9415658289378427,"[0.4686     0.49957356 0.50032031 0.50042717 0.50090861 0.50246622
 0.502574   0.54679113 0.54858347 0.54871194 0.54987092 0.55226871
 0.5527899  0.55311615 0.60707346 0.61015625 0.61023571 0.61119082
 0.61335079 0.61367208 0.61391327 0.66298812 0.66761647 0.66780676
 0.66875981 0.67173165 0.67240637 0.67250287 0.72192266 0.72493812
 0.72516249 0.72572402 0.72730095 0.7278658  0.72820513 0.77057275
 0.77273477 0.7737564  0.77529392 0.77593636 0.77645108 0.81612003
 0.81811822 0.81840448 0.81869093 0.81883424 0.81897759 0.84517996
 0.84714415 0.8474238  0.84785766 0.84816564 0.84831971 0.87277497
 0.87347475 0.87363875 0.87396694 0.87394327 0.87427175 0.88937968
 0.88985006 0.89036353 0.89053482 0.89068514 0.89137134 0.90292788
 0.90381589 0.90379697 0.90395591 0.90448996 0.9126     0.91329596
 0.9135753  0.91352327 0.91350592 0.91902917 0.91920016 0.91935484
 0.91933837 0.91930541 0.91949326 0.92145833 0.92142559 0.92160133
 0.92151952 0.92148674 0.92147034 0.92166284 0.92302731 0.92297762
 0.92289468 0.92279491 0.92274493 0.9228275  0.92466368 0.92462988
 0.92454525 0.92465137 0.92477477 0.92488157 0.92486462 0.92458702
 0.92449664 0.92448292 0.92465094 0.92456013 0.92430472 0.92428641
 0.92321803 0.92341988 0.9232387  0.92301608 0.92305658 0.92309732
 0.92305651 0.92490953 0.92507553 0.92505289 0.9247801  0.92496962
 0.92480974 0.92458015 0.92444173 0.92513761 0.92511013 0.92497242
 0.9245841  0.92510197 0.92487914 0.92502797 0.92806484 0.9284264
 0.92868059 0.92897292 0.92923077 0.92893924 0.92894191 0.92800633
 0.92789223 0.92749004 0.9272     0.92708333 0.92684887 0.92769104
 0.92846034 0.92990654 0.92979719 0.93114241 0.93092622 0.93070866
 0.92962357 0.92890995 0.92857143 0.92822967 0.92146597 1.        ]","[1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         0.99914639
 0.99914639 0.99914639 0.99914639 0.99914639 0.99914639 0.99829279
 0.99829279 0.99829279 0.99829279 0.99829279 0.99829279 0.99722578
 0.99701238 0.99679898 0.99658557 0.99658557 0.99658557 0.99402475
 0.99295775 0.99295775 0.99295775 0.99274434 0.99274434 0.98826291
 0.98783611 0.98783611 0.98783611 0.98762271 0.98762271 0.98058045
 0.98058045 0.98036705 0.98015365 0.98015365 0.9737516  0.9733248
 0.97225779 0.97161758 0.97140418 0.96158771 0.96137431 0.9609475
 0.9607341  0.9603073  0.9603073  0.94387537 0.94344857 0.94323517
 0.94216816 0.94174136 0.94152796 0.94152796 0.91613316 0.91549296
 0.91442595 0.91314554 0.91250534 0.91101152 0.88006829 0.87964149
 0.87857448 0.87729407 0.87622706 0.87494665 0.87473325 0.82415706
 0.82309006 0.82031583 0.81967563 0.81860862 0.815621   0.8154076
 0.75181391 0.75138711 0.7494665  0.74711908 0.74498506 0.74285105
 0.74242424 0.65450277 0.65343577 0.65322236 0.65066155 0.64980794
 0.64831413 0.64618011 0.6448997  0.53798549 0.53777209 0.53670508
 0.53371746 0.53243705 0.53072983 0.52923602 0.39095177 0.39031157
 0.38903116 0.38796415 0.38668374 0.38497653 0.3822023  0.2503201
 0.2498933  0.24839949 0.24733248 0.24690568 0.24605207 0.24093043
 0.12740077 0.12740077 0.12718737 0.12697397 0.12654716 0.12612036
 0.12121212 0.04182672 0.04161332 0.04139991 0.03755869 0.        ]",0.9260735189630519,0.9981750501322157,0.9786,0.9786671405293006,0.9786725134542557,"[0.5051     0.53848614 0.53929105 0.53940624 0.53992517 0.54160412
 0.54172029 0.58938156 0.59131351 0.59145199 0.59270124 0.5952858
 0.59584759 0.59619924 0.65435937 0.65768229 0.65776794 0.65879744
 0.66112565 0.66147197 0.66173195 0.71462932 0.71961818 0.71982329
 0.72085058 0.7240539  0.72478117 0.72488519 0.77815437 0.7814047
 0.78164655 0.78225182 0.78395158 0.78456042 0.78492618 0.83064516
 0.83297574 0.83407701 0.83573439 0.83642691 0.83698176 0.87979763
 0.88195173 0.88226032 0.88256913 0.88272361 0.88287815 0.91119551
 0.91332729 0.91364296 0.91412491 0.91445696 0.91462307 0.94097808
 0.94180589 0.94198273 0.94233659 0.94232576 0.94267995 0.95928558
 0.95982314 0.960377   0.96056175 0.96073903 0.9614792  0.9738652
 0.97482297 0.97481802 0.97500492 0.97558094 0.9842     0.98498198
 0.98536194 0.98535313 0.98535019 0.99143382 0.99163436 0.9918334
 0.99183173 0.9918284  0.99203106 0.99520833 0.99520634 0.99541284
 0.99540806 0.99540614 0.99540518 0.99540422 0.99784992 0.99784854
 0.99784622 0.99784343 0.99784204 0.99805447 0.99977578 0.99977568
 0.99977543 0.99977508 0.99977477 0.99977442 0.99977437 0.99976059
 0.99976031 0.9997595  0.99975927 0.99975898 0.99975816 0.9997581
 0.99973795 0.99973774 0.99973712 0.99973636 0.99973559 0.99973482
 0.99973468 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.        ]","[1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         0.99920808
 0.99920808 0.99920808 0.99920808 0.99920808 0.99920808 0.99841616
 0.99841616 0.99841616 0.99841616 0.99841616 0.99841616 0.99742625
 0.99722827 0.99703029 0.99683231 0.99683231 0.99683231 0.99425856
 0.99326866 0.99326866 0.99326866 0.99307068 0.99307068 0.98891309
 0.98851713 0.98851713 0.98851713 0.98831914 0.98831914 0.98119184
 0.98119184 0.98099386 0.98079588 0.98079588 0.97426252 0.97386656
 0.97287666 0.97228272 0.97208474 0.96238369 0.96218571 0.96178974
 0.96159176 0.9611958  0.9611958  0.94575332 0.94535735 0.94515937
 0.94416947 0.94377351 0.94357553 0.94337755 0.91882795 0.91823401
 0.91724411 0.91605623 0.91546228 0.91407642 0.88279549 0.88239952
 0.88140962 0.88002376 0.87883587 0.87745001 0.87725203 0.82676698
 0.82577707 0.82300535 0.82221342 0.82122352 0.81845179 0.81825381
 0.75529598 0.75470204 0.75292021 0.75074243 0.74856464 0.74638685
 0.74599089 0.65650366 0.65531578 0.6551178  0.65274203 0.65175213
 0.65036626 0.64838646 0.64719857 0.53949713 0.53929915 0.53830925
 0.53553752 0.53395367 0.53236983 0.53078598 0.3908137  0.39002178
 0.38863591 0.38744803 0.38606217 0.38447832 0.38170659 0.25024748
 0.24985151 0.24846565 0.24747575 0.24707979 0.24628786 0.24094239
 0.12730152 0.12710354 0.12690556 0.1265096  0.12611364 0.12571768
 0.12096615 0.04177391 0.04157593 0.04137794 0.03781429 0.        ]",0.9982911857759674,0,h2o,h2o_1200s,"[[1]
 [0]
 [1]
 ...
 [0]
 [0]
 [1]]","[[0.91666667]
 [0.25      ]
 [0.575     ]
 ...
 [0.        ]
 [0.04166667]
 [0.91666667]]","[[0.91666667]
 [0.25      ]
 [0.575     ]
 ...
 [0.        ]
 [0.04166667]
 [0.91666667]]"
35,digen11_7270,0.9988174952460398,0.9592,0.9594789810690034,0.9579121105838663,[0.5037     0.50375038 0.50380076 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.9985858810850785,0.9988174952460398,0.9592,0.9594789810690034,0.9579121105838663,[0.5037     0.50375038 0.50380076 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.9985858810850785,0,h2o,h2o_1200s,"[[1]
 [1]
 [0]
 ...
 [0]
 [0]
 [0]]","[[0.88967551]
 [0.93718706]
 [0.78797441]
 ...
 [0.12628756]
 [0.08846288]
 [0.05943835]]","[[0.88967551]
 [0.93718706]
 [0.78797441]
 ...
 [0.12628756]
 [0.08846288]
 [0.05943835]]"
36,digen9_7270,0.9750678497703669,0.9102,0.9103382887135747,0.9101460876525916,[0.506      0.50605061 0.50610122 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.95256917e-04
 1.97628458e-04 0.00000000e+00]",0.9754124688244227,0.9750678497703669,0.9102,0.9103382887135747,0.9101460876525916,[0.506      0.50605061 0.50610122 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.95256917e-04
 1.97628458e-04 0.00000000e+00]",0.9754124688244227,0,h2o,h2o_1200s,"[[1]
 [0]
 [0]
 ...
 [1]
 [1]
 [0]]","[[0.9933967 ]
 [0.00909819]
 [0.41137357]
 ...
 [0.75706349]
 [0.97022929]
 [0.00463553]]","[[0.9933967 ]
 [0.00909819]
 [0.41137357]
 ...
 [0.75706349]
 [0.97022929]
 [0.00463553]]"
37,digen20_5191,0.9997582365089352,0.9958,0.995803739405997,0.9957882069795426,[0.4981     0.49814981 0.49819964 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.9997627053634464,0.9997582365089352,0.9958,0.995803739405997,0.9957882069795426,[0.4981     0.49814981 0.49819964 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.9997627053634464,0,h2o,h2o_1200s,"[[0]
 [0]
 [0]
 ...
 [0]
 [1]
 [1]]","[[2.01471197e-02]
 [9.31444393e-04]
 [1.10486487e-04]
 ...
 [2.04426783e-04]
 [9.99143055e-01]
 [9.99986162e-01]]","[[2.01471197e-02]
 [9.31444393e-04]
 [1.10486487e-04]
 ...
 [2.04426783e-04]
 [9.99143055e-01]
 [9.99986162e-01]]"
38,digen18_5578,0.9684314228544105,0.9081,0.907845937125366,0.9051305873851553,[0.4893     0.48934893 0.48939788 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.9667356731519905,0.9684314228544105,0.9081,0.907845937125366,0.9051305873851553,[0.4893     0.48934893 0.48939788 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.9667356731519905,0,h2o,h2o_1200s,"[[0]
 [1]
 [1]
 ...
 [0]
 [1]
 [1]]","[[0.03717095]
 [0.99439282]
 [0.89677614]
 ...
 [0.00746306]
 [0.98529173]
 [0.60303251]]","[[0.03717095]
 [0.99439282]
 [0.89677614]
 ...
 [0.00746306]
 [0.98529173]
 [0.60303251]]"
39,digen30_4426,0.9870053591278062,0.9307,0.9304336232507391,0.927396542692509,[0.4966     0.49664966 0.49669934 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9874801843316422,0.9870053591278062,0.9307,0.9304336232507391,0.927396542692509,[0.4966     0.49664966 0.49669934 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9874801843316422,0,h2o,h2o_1200s,"[[0]
 [1]
 [0]
 ...
 [0]
 [1]
 [0]]","[[9.03929511e-04]
 [9.89522375e-01]
 [3.31883681e-05]
 ...
 [9.56373457e-03]
 [9.96285932e-01]
 [1.40835747e-03]]","[[9.03929511e-04]
 [9.89522375e-01]
 [3.31883681e-05]
 ...
 [9.56373457e-03]
 [9.96285932e-01]
 [1.40835747e-03]]"
40,digen8_4426,0.9929363036252481,0.9611,0.9618050945870358,0.9615954190936913,[0.5173     0.51735174 0.51740348 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9938097188759693,0.9929363036252481,0.9611,0.9618050945870358,0.9615954190936913,[0.5173     0.51735174 0.51740348 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9938097188759693,1,h2o,h2o_1200s,"[[0]
 [1]
 [1]
 ...
 [1]
 [1]
 [0]]","[[0.00592961]
 [0.99503704]
 [0.99502764]
 ...
 [0.99334633]
 [0.99460001]
 [0.00521436]]","[[0.00592961]
 [0.99503704]
 [0.99502764]
 ...
 [0.99334633]
 [0.99460001]
 [0.00521436]]"
41,digen32_5191,0.9864494534409288,0.9286,0.9286553001643882,0.9312271238682336,[0.4993     0.49939988 0.49944983 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.00560785e-04
 2.00280393e-04 0.00000000e+00]",0.9862548146984816,0.9864494534409288,0.9286,0.9286553001643882,0.9312271238682336,[0.4993     0.49939988 0.49944983 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.00560785e-04
 2.00280393e-04 0.00000000e+00]",0.9862548146984816,1,h2o,h2o_1200s,"[[1]
 [0]
 [0]
 ...
 [1]
 [1]
 [0]]","[[0.49067236]
 [0.39413138]
 [0.06800302]
 ...
 [0.5738241 ]
 [0.70336139]
 [0.16146144]]","[[0.49067236]
 [0.39413138]
 [0.06800302]
 ...
 [0.5738241 ]
 [0.70336139]
 [0.16146144]]"
42,digen39_5578,0.9914401345216861,0.9512,0.9511814087561017,0.9500000000000001,[0.4996     0.49964996 0.49969994 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.00320256e-04
 2.00160128e-04 0.00000000e+00]",0.9910648250343312,0.9925696931272382,0.9523,0.9522332700994309,0.9510719048107498,[0.4985     0.49854985 0.49859972 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.01203611e-04
 2.00601805e-04 0.00000000e+00]",0.9917434626964188,1,h2o,h2o_1200s,"[[0]
 [1]
 [1]
 ...
 [1]
 [0]
 [1]]","[[0.1787858 ]
 [0.97369341]
 [0.99291648]
 ...
 [0.99588042]
 [0.0041006 ]
 [0.99588042]]","[[0.1787858 ]
 [0.97369341]
 [0.99291648]
 ...
 [0.99588042]
 [0.0041006 ]
 [0.99588042]]"
