,dataset,auroc,accuracy,balanced_accuracy,f1_score,prec,rec,auprc,auroc_y_no_noise,accuracy_y_no_noise,balanced_accuracy_y_no_noise,f1_score_y_no_noise,prec_y_no_noise,rec_y_no_noise,auprc_y_no_noise,run,automl,exp_name,y_preds,y_proba,y_des
830,digen29_8322,0.7967174051132793,0.7306,0.7309146668087849,0.7325258141382048,[0.4958661  0.49581527 0.49586527 ... 1.         1.         1.        ],"[1.00000000e+00 9.99796665e-01 9.99796665e-01 ... 4.06669378e-04
 2.03334689e-04 0.00000000e+00]",0.7143060824965894,0.9710971387296192,0.8258,0.8677122622619313,0.8542259414225942,[0.68521879 0.68518705 0.68525615 ... 1.         1.         1.        ],"[1.00000000e+00 9.99852855e-01 9.99852855e-01 ... 2.94290759e-04
 1.47145380e-04 0.00000000e+00]",0.9865020963732118,0,autosklearn,autosklearn_3600s,[1 1 1 ... 1 0 1],[0.75902716 0.74814882 0.80958874 ... 0.72229138 0.18897018 0.76260239],[0.75902716 0.74814882 0.80958874 ... 0.72229138 0.18897018 0.76260239]
831,digen21_6265,0.9938550777032963,0.9695,0.970434586126384,0.9709163726518546,[0.59173241 0.59168704 0.59175281 ... 1.         1.         1.        ],"[1.00000000e+00 9.99812207e-01 9.99812207e-01 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9947755422771332,0.9938550777032963,0.9695,0.970434586126384,0.9709163726518546,[0.59173241 0.59168704 0.59175281 ... 1.         1.         1.        ],"[1.00000000e+00 9.99812207e-01 9.99812207e-01 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9947755422771332,0,autosklearn,autosklearn_3600s,[0 0 0 ... 1 0 0],"[1.52577640e-04 4.70719792e-05 5.32606707e-05 ... 9.99996475e-01
 3.77265254e-04 8.14548727e-05]","[1.52577640e-04 4.70719792e-05 5.32606707e-05 ... 9.99996475e-01
 3.77265254e-04 8.14548727e-05]"
832,digen15_5311,0.9395303830937913,0.9371,0.9368127252581093,0.9335446381405178,"[0.497      0.70039204 0.72361416 0.75077576 0.80671378 0.82556664
 0.85593061 0.90525893 0.93041291 0.98286986 1.        ]","[1.         0.93460765 0.92977867 0.9249497  0.91871227 0.91609658
 0.91327968 0.90744467 0.89315895 0.8889336  0.        ]",0.9591209113361314,0.9899263203737174,0.9845,0.984529203624577,0.9827221045591349,"[0.4476     0.67370326 0.6996555  0.72970766 0.78939929 0.81015413
 0.84254196 0.89662786 0.92391532 0.98064516 1.        ]","[1.         0.99821269 0.99821269 0.99821269 0.99821269 0.99821269
 0.99821269 0.99798928 0.98480786 0.98480786 0.        ]",0.9884724658825771,0,autosklearn,autosklearn_3600s,[1 1 1 ... 1 0 1],[1. 1. 1. ... 1. 0. 1.],[1. 1. 1. ... 1. 0. 1.]
833,digen19_7270,0.9993696001450004,0.9732,0.9747487358661162,0.9742258126562799,[0.94583555 0.94582593 0.94599396 ... 1.         1.         1.        ],[1.         0.99981224 0.99981224 ... 0.0264739  0.02440856 0.        ],0.999453037897374,0.9993696001450004,0.9732,0.9747487358661162,0.9742258126562799,[0.94583555 0.94582593 0.94599396 ... 1.         1.         1.        ],[1.         0.99981224 0.99981224 ... 0.0264739  0.02440856 0.        ],0.999453037897374,0,autosklearn,autosklearn_3600s,[0 0 1 ... 1 0 0],"[9.65570149e-03 1.25218946e-08 9.71349771e-01 ... 9.95575843e-01
 8.60230245e-02 3.54759031e-08]","[9.65570149e-03 1.25218946e-08 9.71349771e-01 ... 9.95575843e-01
 8.60230245e-02 3.54759031e-08]"
834,digen5_6949,0.9642412532241152,0.9608,0.9627632241137889,0.9596209311907705,[0.92099057 0.92097503 0.92115611 ... 1.         1.         1.        ],"[1.00000000e+00 9.99786598e-01 9.99786598e-01 ... 4.26803244e-04
 2.13401622e-04 0.00000000e+00]",0.925522486011453,0.9999889988554409,0.9969,0.9969292605202644,0.996922465998213,[0.99272799 0.99272656 0.99292175 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802019e-01 9.99802019e-01 ... 3.95961196e-04
 1.97980598e-04 0.00000000e+00]",0.9999892214213787,0,autosklearn,autosklearn_3600s,[1 0 1 ... 0 0 1],[0.84399805 0.20114331 0.72300394 ... 0.12533713 0.22028991 0.81787701],[0.84399805 0.20114331 0.72300394 ... 0.12533713 0.22028991 0.81787701]
835,digen11_7270,0.9979589482320053,0.987,0.9869711665410799,0.9871439873417721,"[0.9746517  0.9746468  0.97463207 0.97482084 0.97531584 0.97550068
 0.97549592 0.97549115 0.97568093 0.98102504 0.98217783 0.98273494
 0.98273155 0.98290094 0.98289758 0.98289422 0.98288749 0.9830742
 0.98326442 0.9834548  0.98344828 0.9836421  0.98402997 0.98402682
 0.98402052 0.98401736 0.98401421 0.98401105 0.98399526 0.98399209
 0.98398893 0.98418347 0.98437809 0.98593502 0.98612763 0.98632309
 0.98671426 0.99618933 0.99638917 0.99638844 0.99638772 0.99658635
 0.99658497 0.99658429 0.99655032 0.99653344 0.99653203 0.99672467
 0.99643112 0.99637594 0.99637243 0.99632983 0.99632803 1.        ]","[1.         0.99980147 0.99920588 0.99920588 0.99622791 0.99602938
 0.99583085 0.99563232 0.99563232 0.99563232 0.99563232 0.99444114
 0.9942426  0.99285289 0.99265436 0.99245583 0.99205877 0.9916617
 0.99146317 0.99126464 0.99086758 0.99086758 0.99086758 0.99066905
 0.99027199 0.99007346 0.98987493 0.98967639 0.98868374 0.98848521
 0.98828668 0.98828668 0.98828668 0.98808815 0.98788962 0.98788962
 0.98788962 0.98610284 0.98610284 0.98590431 0.98570578 0.98530872
 0.98491165 0.98471312 0.97498511 0.97022037 0.96982331 0.96664681
 0.83144729 0.81874131 0.81794719 0.80841771 0.80802065 0.        ]",0.9976491711298211,0.9979589482320053,0.987,0.9869711665410799,0.9871439873417721,"[0.9746517  0.9746468  0.97463207 0.97482084 0.97531584 0.97550068
 0.97549592 0.97549115 0.97568093 0.98102504 0.98217783 0.98273494
 0.98273155 0.98290094 0.98289758 0.98289422 0.98288749 0.9830742
 0.98326442 0.9834548  0.98344828 0.9836421  0.98402997 0.98402682
 0.98402052 0.98401736 0.98401421 0.98401105 0.98399526 0.98399209
 0.98398893 0.98418347 0.98437809 0.98593502 0.98612763 0.98632309
 0.98671426 0.99618933 0.99638917 0.99638844 0.99638772 0.99658635
 0.99658497 0.99658429 0.99655032 0.99653344 0.99653203 0.99672467
 0.99643112 0.99637594 0.99637243 0.99632983 0.99632803 1.        ]","[1.         0.99980147 0.99920588 0.99920588 0.99622791 0.99602938
 0.99583085 0.99563232 0.99563232 0.99563232 0.99563232 0.99444114
 0.9942426  0.99285289 0.99265436 0.99245583 0.99205877 0.9916617
 0.99146317 0.99126464 0.99086758 0.99086758 0.99086758 0.99066905
 0.99027199 0.99007346 0.98987493 0.98967639 0.98868374 0.98848521
 0.98828668 0.98828668 0.98828668 0.98808815 0.98788962 0.98788962
 0.98788962 0.98610284 0.98610284 0.98590431 0.98570578 0.98530872
 0.98491165 0.98471312 0.97498511 0.97022037 0.96982331 0.96664681
 0.83144729 0.81874131 0.81794719 0.80841771 0.80802065 0.        ]",0.9976491711298211,0,autosklearn,autosklearn_3600s,[1 1 1 ... 0 0 0],"[9.99143070e-01 9.99162744e-01 9.99162744e-01 ... 8.38946399e-04
 8.38946399e-04 8.38946399e-04]","[9.99143070e-01 9.99162744e-01 9.99162744e-01 ... 8.38946399e-04
 8.38946399e-04 8.38946399e-04]"
836,digen9_7270,0.955725884527372,0.8812,0.8811780896449088,0.8826550770446464,[0.54815296 0.54810401 0.5481634  ... 1.         1.         1.        ],"[1.00000000e+00 9.99802372e-01 9.99802372e-01 ... 3.95256917e-04
 1.97628458e-04 0.00000000e+00]",0.9560934016730467,0.955725884527372,0.8812,0.8811780896449088,0.8826550770446464,[0.54815296 0.54810401 0.5481634  ... 1.         1.         1.        ],"[1.00000000e+00 9.99802372e-01 9.99802372e-01 ... 3.95256917e-04
 1.97628458e-04 0.00000000e+00]",0.9560934016730467,0,autosklearn,autosklearn_3600s,[1 0 1 ... 1 1 0],[0.94605794 0.09537435 0.61193099 ... 0.8591276  0.81637044 0.1325013 ],[0.94605794 0.09537435 0.61193099 ... 0.8591276  0.81637044 0.1325013 ]
837,digen20_5191,0.9998884383890504,0.9932,0.9932204221028952,0.9932108626198084,[0.97628381 0.97627916 0.97647059 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799237e-01 9.99799237e-01 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.9998877129703052,0.9998884383890504,0.9932,0.9932204221028952,0.9932108626198084,[0.97628381 0.97627916 0.97647059 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799237e-01 9.99799237e-01 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.9998877129703052,0,autosklearn,autosklearn_3600s,[0 0 0 ... 0 1 1],[0.29216716 0.13546311 0.06549555 ... 0.07594919 0.94429437 0.87976436],[0.29216716 0.13546311 0.06549555 ... 0.07594919 0.94429437 0.87976436]
838,digen18_5578,0.9916292865480676,0.9475,0.9472939627431778,0.9458818678486755,[0.70392749 0.70388489 0.70398619 ... 1.         1.         1.        ],"[1.00000000e+00 9.99795626e-01 9.99795626e-01 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.9916325031398747,0.9916292865480676,0.9475,0.9472939627431778,0.9458818678486755,[0.70392749 0.70388489 0.70398619 ... 1.         1.         1.        ],"[1.00000000e+00 9.99795626e-01 9.99795626e-01 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.9916325031398747,0,autosklearn,autosklearn_3600s,[0 1 1 ... 0 0 0],[0.02475431 0.9792805  0.9516416  ... 0.02407884 0.40545817 0.02859954],[0.02475431 0.9792805  0.9516416  ... 0.02407884 0.40545817 0.02859954]
839,digen30_4426,0.9999931596837037,0.9985,0.9985006106682373,0.9984898822108125,[0.99499098 0.99498998 0.99518942 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798631e-01 9.99798631e-01 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9999930846433762,0.9999931596837037,0.9985,0.9985006106682373,0.9984898822108125,[0.99499098 0.99498998 0.99518942 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798631e-01 9.99798631e-01 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9999930846433762,0,autosklearn,autosklearn_3600s,[0 1 0 ... 0 1 0],[0.00187386 0.99798981 0.00215356 ... 0.00228562 0.99808149 0.00199049],[0.00187386 0.99798981 0.00215356 ... 0.00228562 0.99808149 0.00199049]
840,digen8_4426,0.9989411323660232,0.9877,0.9879797097893714,0.9880128642432512,[0.58313606 0.58308906 0.58315481 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9991938441829302,0.9989411323660232,0.9877,0.9879797097893714,0.9880128642432512,[0.58313606 0.58308906 0.58315481 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9991938441829302,1,autosklearn,autosklearn_3600s,[0 1 1 ... 1 1 0],[0.00100523 0.99980004 0.99976532 ... 0.99979725 0.99964165 0.00204492],[0.00100523 0.99980004 0.99976532 ... 0.99979725 0.99964165 0.00204492]
